sentence,entity_name,entity_type,date,year,month,day,decade,is_test
Lo département de la Savoie est considéré aussi comme limitrop he pour Genève,département de la Savoie,loc,1888-01-09,1888,1,9,1880,False
Lo département de la Savoie est considéré aussi comme limitrop he pour Genève,Genève,loc,1888-01-09,1888,1,9,1880,False
"— Nous recevons le premier numéro d ' un nouveau journal , le Radical - Libéral , qui paraîtra à Genève deux fois la semaine",Genève,loc,1888-01-09,1888,1,9,1880,False
— Les bureaux de péage de Montlingen et des Places sont ouverts à l ' exportation du bétail,Montlingen,loc,1888-01-09,1888,1,9,1880,False
— Les bureaux de péage de Montlingen et des Places sont ouverts à l ' exportation du bétail,Places,loc,1888-01-09,1888,1,9,1880,False
"Fonctionneront comme vétérinaires : à Montlingen , M . J",Montlingen,loc,1888-01-09,1888,1,9,1880,False
"Zach , à Oberriet ; aux Places : M . Balmer , aux Verrières",Oberriet,loc,1888-01-09,1888,1,9,1880,False
"Zach , à Oberriet ; aux Places : M . Balmer , aux Verrières",Places,loc,1888-01-09,1888,1,9,1880,False
"Zach , à Oberriet ; aux Places : M . Balmer , aux Verrières",Verrières,loc,1888-01-09,1888,1,9,1880,False
— Le journal en question ajoute qu ' une revue des soldats en jupons aura lieu à Aarau le 30 février prochain,Aarau,loc,1888-01-09,1888,1,9,1880,False
BERNE,BERNE,loc,1888-01-09,1888,1,9,1880,False
"— Le curé du village de Boncourt a l ' habitude , au jour do l ' an , de donner connaissance k ses paroissiens de l ' état civil qu ' il tient pour sa paroisse",village de Boncourt,loc,1888-01-09,1888,1,9,1880,False
"Il y a eu à Boncourt en 1886 : 24 naissances , dont 11 garçons , 13 filles , 11 bourgeois , 13 non bourgeois , 16 Suisses , 8 étrangers à la Suisse ; — 24 décès , dont 11 hommes , 13 femmes , 11 bourgeois , 13 non bourgeois , 16 Suisses , 8 étrangers à la Suisse",Boncourt,loc,1888-01-09,1888,1,9,1880,False
"Il y a eu à Boncourt en 1886 : 24 naissances , dont 11 garçons , 13 filles , 11 bourgeois , 13 non bourgeois , 16 Suisses , 8 étrangers à la Suisse ; — 24 décès , dont 11 hommes , 13 femmes , 11 bourgeois , 13 non bourgeois , 16 Suisses , 8 étrangers à la Suisse",Suisse,loc,1888-01-09,1888,1,9,1880,False
"Il y a eu à Boncourt en 1886 : 24 naissances , dont 11 garçons , 13 filles , 11 bourgeois , 13 non bourgeois , 16 Suisses , 8 étrangers à la Suisse ; — 24 décès , dont 11 hommes , 13 femmes , 11 bourgeois , 13 non bourgeois , 16 Suisses , 8 étrangers à la Suisse",Suisse,loc,1888-01-09,1888,1,9,1880,False
"' Il n ' y a eu que cinq mariages , dont deux indigènes et trois étrangers . — Le nommé Pfâffli , qui a tué sa femme à la gare de Thoune et qui a cherché à se suicider ensuite , n ' a pas succombé à ses blessures . Le médecin qui le soigne est parvenu à extraire la balle de la tête . SCHWYTZ . — Près de Kûssnacht , on voyait , il y a quelques jours encore , une muraille en ruine qui passait pour le dernier reste du château fort élevé en cet endroit par Gessler . Le propriétaire du domaine où se trouvait cette ruine historique vient de la faire démolir ; les matériaux ont servi à la construction d ' une écurie . _ Zooo . — Nous avons déjà dit que la commission d ' experts chargée d ' examiner l ' état du Faubourg de Zoug proposait la démolition de toute la rangée inférieure des maisons de cette rue",gare de Thoune,loc,1888-01-09,1888,1,9,1880,False
"' Il n ' y a eu que cinq mariages , dont deux indigènes et trois étrangers . — Le nommé Pfâffli , qui a tué sa femme à la gare de Thoune et qui a cherché à se suicider ensuite , n ' a pas succombé à ses blessures . Le médecin qui le soigne est parvenu à extraire la balle de la tête . SCHWYTZ . — Près de Kûssnacht , on voyait , il y a quelques jours encore , une muraille en ruine qui passait pour le dernier reste du château fort élevé en cet endroit par Gessler . Le propriétaire du domaine où se trouvait cette ruine historique vient de la faire démolir ; les matériaux ont servi à la construction d ' une écurie . _ Zooo . — Nous avons déjà dit que la commission d ' experts chargée d ' examiner l ' état du Faubourg de Zoug proposait la démolition de toute la rangée inférieure des maisons de cette rue",SCHWYTZ,loc,1888-01-09,1888,1,9,1880,False
"' Il n ' y a eu que cinq mariages , dont deux indigènes et trois étrangers . — Le nommé Pfâffli , qui a tué sa femme à la gare de Thoune et qui a cherché à se suicider ensuite , n ' a pas succombé à ses blessures . Le médecin qui le soigne est parvenu à extraire la balle de la tête . SCHWYTZ . — Près de Kûssnacht , on voyait , il y a quelques jours encore , une muraille en ruine qui passait pour le dernier reste du château fort élevé en cet endroit par Gessler . Le propriétaire du domaine où se trouvait cette ruine historique vient de la faire démolir ; les matériaux ont servi à la construction d ' une écurie . _ Zooo . — Nous avons déjà dit que la commission d ' experts chargée d ' examiner l ' état du Faubourg de Zoug proposait la démolition de toute la rangée inférieure des maisons de cette rue",Kûssnacht,loc,1888-01-09,1888,1,9,1880,False
"' Il n ' y a eu que cinq mariages , dont deux indigènes et trois étrangers . — Le nommé Pfâffli , qui a tué sa femme à la gare de Thoune et qui a cherché à se suicider ensuite , n ' a pas succombé à ses blessures . Le médecin qui le soigne est parvenu à extraire la balle de la tête . SCHWYTZ . — Près de Kûssnacht , on voyait , il y a quelques jours encore , une muraille en ruine qui passait pour le dernier reste du château fort élevé en cet endroit par Gessler . Le propriétaire du domaine où se trouvait cette ruine historique vient de la faire démolir ; les matériaux ont servi à la construction d ' une écurie . _ Zooo . — Nous avons déjà dit que la commission d ' experts chargée d ' examiner l ' état du Faubourg de Zoug proposait la démolition de toute la rangée inférieure des maisons de cette rue",_ Zooo,loc,1888-01-09,1888,1,9,1880,False
"' Il n ' y a eu que cinq mariages , dont deux indigènes et trois étrangers . — Le nommé Pfâffli , qui a tué sa femme à la gare de Thoune et qui a cherché à se suicider ensuite , n ' a pas succombé à ses blessures . Le médecin qui le soigne est parvenu à extraire la balle de la tête . SCHWYTZ . — Près de Kûssnacht , on voyait , il y a quelques jours encore , une muraille en ruine qui passait pour le dernier reste du château fort élevé en cet endroit par Gessler . Le propriétaire du domaine où se trouvait cette ruine historique vient de la faire démolir ; les matériaux ont servi à la construction d ' une écurie . _ Zooo . — Nous avons déjà dit que la commission d ' experts chargée d ' examiner l ' état du Faubourg de Zoug proposait la démolition de toute la rangée inférieure des maisons de cette rue",Faubourg,loc,1888-01-09,1888,1,9,1880,False
"' Il n ' y a eu que cinq mariages , dont deux indigènes et trois étrangers . — Le nommé Pfâffli , qui a tué sa femme à la gare de Thoune et qui a cherché à se suicider ensuite , n ' a pas succombé à ses blessures . Le médecin qui le soigne est parvenu à extraire la balle de la tête . SCHWYTZ . — Près de Kûssnacht , on voyait , il y a quelques jours encore , une muraille en ruine qui passait pour le dernier reste du château fort élevé en cet endroit par Gessler . Le propriétaire du domaine où se trouvait cette ruine historique vient de la faire démolir ; les matériaux ont servi à la construction d ' une écurie . _ Zooo . — Nous avons déjà dit que la commission d ' experts chargée d ' examiner l ' état du Faubourg de Zoug proposait la démolition de toute la rangée inférieure des maisons de cette rue",Zoug,loc,1888-01-09,1888,1,9,1880,False
"Les bâtiments de la rangée inférieure de la rue du Faubourg ( côté du lac ) ont une valeur de 225,000 francs , la rangée supérieure est évaluée à 478,000 fr",rue du Faubourg,loc,1888-01-09,1888,1,9,1880,False
"Comme les dons en faveur de Zoug , montant à 700,000 francs , suffiront tout juste pour couvrir le dommage direct causé par l ' effondrement , il ne sera probablement pas possible de dédommager les propriétaires du quartier",Zoug,loc,1888-01-09,1888,1,9,1880,False
"Les frais de drainage du Faubourg sont évalués de 40 à 50,000 francs",Faubourg,loc,1888-01-09,1888,1,9,1880,False
On espère que la Confédération accordera une subvention pour la démolition du Faubourg et la reconstruction d ' un nouveau quartier dans un lieu plus sûr,Confédération,loc,1888-01-09,1888,1,9,1880,False
On espère que la Confédération accordera une subvention pour la démolition du Faubourg et la reconstruction d ' un nouveau quartier dans un lieu plus sûr,Faubourg,loc,1888-01-09,1888,1,9,1880,False
THURGOVIE,THURGOVIE,loc,1888-01-09,1888,1,9,1880,False
— Les diverses sociétés locales de secours en cas de maladie du canton de Thurgovie ont conclu entre elles un concordat aux termes duquel les membres de l ' une d ' elles deviennent de droit membres de telle autre dès qu ' ils changent de domicile,canton de Thurgovie,loc,1888-01-09,1888,1,9,1880,False
FRIBOURG,FRIBOURG,loc,1888-01-09,1888,1,9,1880,False
"— Le 3 janvier est décédé à Fribourg , à l ' âge de 70 ans , M . Alphonse von der Weid , ancien officier au service de Naples",Fribourg,loc,1888-01-09,1888,1,9,1880,False
Avec lui disparaît une des figures les plus caractéristiques de l ' ancien Fribourg,Fribourg,loc,1888-01-09,1888,1,9,1880,False
"En 1829 , il entrait comme porte - enseigne dans le 2 ° rég iment suisse de ples , levé et commandé à cette époque par son père , Charles - Emmanuel von der Weid , qui devint plus tard général",ples,loc,1888-01-09,1888,1,9,1880,False
"Il revint à Fribourg , où il épousa la petite - fille du landamman d ' Affry",Fribourg,loc,1888-01-09,1888,1,9,1880,False
Il a été l ' un des principaux organisateurs de l ' Exposition agricole suisse ouverte à Fribourg en 1877,Fribourg,loc,1888-01-09,1888,1,9,1880,False
Il fit partie de la commission d ' experts chargée de déterminer les indemnités d ' expropriation dues pour l ' établissement de la ligne du Gothard sur le territoire tessinois,ligne du Gothard,loc,1888-01-09,1888,1,9,1880,False
"Membre de plusieurs administrations , en particulier de celle de l ' hôpital bourgeois de Fribourg , il personnifiait l ' administrateur consciencieux , dévoué , méticuleux même",Fribourg,loc,1888-01-09,1888,1,9,1880,False
GENèVE,GENèVE,loc,1888-01-09,1888,1,9,1880,False
"— Les opérations du recrutement et de l ' incorporation des hommes appelés à faire partie du Iandsturm ont été terminées vendredi , en ce qui concerne la ville de Genève",ville de Genève,loc,1888-01-09,1888,1,9,1880,False
"POLITIQUE M . Ilg et Ménélik On - écrit aux « Neuc Ziircher Nachrichten » Dans un long rapport adressé d ' Adis - Abbeba aux journaux russes ( la Russie à un agent diplomatique auprès du négus , mais agit en outre en Abyssinie par l ' intermédiaire de l ' Eglise orthodoxe ) la nouvelle de la disgrâce , de M",Adis - Abbeba,loc,1908-01-21,1908,1,21,1900,False
"POLITIQUE M . Ilg et Ménélik On - écrit aux « Neuc Ziircher Nachrichten » Dans un long rapport adressé d ' Adis - Abbeba aux journaux russes ( la Russie à un agent diplomatique auprès du négus , mais agit en outre en Abyssinie par l ' intermédiaire de l ' Eglise orthodoxe ) la nouvelle de la disgrâce , de M",Russie,loc,1908-01-21,1908,1,21,1900,False
"POLITIQUE M . Ilg et Ménélik On - écrit aux « Neuc Ziircher Nachrichten » Dans un long rapport adressé d ' Adis - Abbeba aux journaux russes ( la Russie à un agent diplomatique auprès du négus , mais agit en outre en Abyssinie par l ' intermédiaire de l ' Eglise orthodoxe ) la nouvelle de la disgrâce , de M",Abyssinie,loc,1908-01-21,1908,1,21,1900,False
"l ' ingénieur Ilg , de Zurich , est p leinement confirmée",Zurich,loc,1908-01-21,1908,1,21,1900,False
"eu Abyssinie ont été confisqués par le négus , qui les a en grande partie distribués , aux ennemis de M . Ilg",Abyssinie,loc,1908-01-21,1908,1,21,1900,False
"De plus , défense a été faite à ce dernier de reparaître en Abyssinie",Abyssinie,loc,1908-01-21,1908,1,21,1900,False
"M . Théodore Reinach , député radical de la Savoie , constate que le régime actuel de l ' impôt fonctionne admirablement et qu ' il n ' est pas influencé par des crises économiques",Savoie,loc,1908-01-21,1908,1,21,1900,False
L ' élection de lord Curzon Lord Curzon a été élu lundi lord représentatif pour l ' Irlande,Irlande,loc,1908-01-21,1908,1,21,1900,False
"On se souvient que sir H . Campbeil - Bannerman avait refusé à Pcx - vice - roi des Indes la pairie - anglaise , qui lui eût donné droit d ' entrer dans la Chambre - Haute",Indes,loc,1908-01-21,1908,1,21,1900,False
"Demeuré pair d ' Irlande , lord Curzon devait , pour siéger , être élu par les lords irlandais",Irlande,loc,1908-01-21,1908,1,21,1900,False
"En Russie La police de Pakof a découvert incidemment , dans la maison d ' un cordonnier , un dépôt de dynamite et de bombes suffisant pour faire sauter toute une ville",Russie,loc,1908-01-21,1908,1,21,1900,False
Les troubles persans et la Turquie Un télégramme de Bakou annonce que le gouvernement ottoman a ordonné la mobilisation des réservistes dans les vilayets limitrophes de la Perso,Turquie,loc,1908-01-21,1908,1,21,1900,False
Les troubles persans et la Turquie Un télégramme de Bakou annonce que le gouvernement ottoman a ordonné la mobilisation des réservistes dans les vilayets limitrophes de la Perso,Bakou,loc,1908-01-21,1908,1,21,1900,False
Les troubles persans et la Turquie Un télégramme de Bakou annonce que le gouvernement ottoman a ordonné la mobilisation des réservistes dans les vilayets limitrophes de la Perso,Perso,loc,1908-01-21,1908,1,21,1900,False
Les trois huit en Angleterre La Chambre do commerce de _ Glascow a décidé lundi à l ' unanimité d ' envoyer aux deux chambres du Parlement uno pétition protestant contre la loi tendant à accorder la journée do 8 heures aux mineurs,Angleterre,loc,1908-01-21,1908,1,21,1900,False
Les trois huit en Angleterre La Chambre do commerce de _ Glascow a décidé lundi à l ' unanimité d ' envoyer aux deux chambres du Parlement uno pétition protestant contre la loi tendant à accorder la journée do 8 heures aux mineurs,Glascow,loc,1908-01-21,1908,1,21,1900,False
"L ' application de ce projet , d ' après la Chambre de commerce , réduirait de 30 millions de tonnes par an la production du charbon par l ' Angleterre",Angleterre,loc,1908-01-21,1908,1,21,1900,False
SUISSE Le Moutier - Soleure,SUISSE,loc,1908-01-31,1908,1,31,1900,False
SUISSE Le Moutier - Soleure,Moutier - Soleure,loc,1908-01-31,1908,1,31,1900,False
"— L ' expertise de la ligne Moutier - Soleuro , faite par les ingénieurs du département fédéral des chemins de fer , a eu pour résultat que l ' ouverture de la ligne ne pourra avoir lieu que dans quelques semaines seulement , les travaux n ' étant pas complètement achevés pour assurer un trafic régulier",Moutier - Soleuro,loc,1908-01-31,1908,1,31,1900,False
"— Un eboulement considérable , qui s ' est produit près de la station de Saint - Brais , a de nouveau interrompu la circulation du plovelier - Saignelégier",Saint - Brais,loc,1908-01-31,1908,1,31,1900,False
"— Un eboulement considérable , qui s ' est produit près de la station de Saint - Brais , a de nouveau interrompu la circulation du plovelier - Saignelégier",plovelier,loc,1908-01-31,1908,1,31,1900,False
"— Un eboulement considérable , qui s ' est produit près de la station de Saint - Brais , a de nouveau interrompu la circulation du plovelier - Saignelégier",Saignelégier,loc,1908-01-31,1908,1,31,1900,False
"— La commission du Conseil national pour le recours des associations ouvrières catholiques , réunie mercredi et jeudi à Bâle , sous la présidence de M . Tbélin , a décidé à l ' unanimité de recommander au Conseil national dans sa prochaine séance l ' adoption du postulat suivant : Le Conseil fédéral est invité à étudier la question de savoir s ' il ne conviendrait pas d ' instituer une instance de recours contre les décisions du pouvoir exécutif qui pourraient impliquer la violation des droits constitutionnels individuels et à faire rapport à ce sujet lorsqu ' il présentera le projet de revision constitutionnelle actuellement à l ' étude concernant le tribunal administratif",Bâle,loc,1908-01-31,1908,1,31,1900,False
Le rachat du Gothard,Gothard,loc,1908-01-31,1908,1,31,1900,False
"— Mercredi et jeudi a eu lieu , au département fédéral des chemins de fer , la première conférence au sujet du rachat du Gothard",Gothard,loc,1908-01-31,1908,1,31,1900,False
Au Lœtschberg,Lœtschberg,loc,1908-01-31,1908,1,31,1900,False
— - L ' entreprise do Lœtschberg vient d ' avoir une première déception,Lœtschberg,loc,1908-01-31,1908,1,31,1900,False
"Cn ancien sénateur français , M . Dide , en résidence à Genève , ayant trouvé bon de s ' occuper plus qu ' il ne convenait des affaires genevoises , M . _ Micheli répondit dans le « Journal de Genève » que M . Dide n ' avait pas qualité pour faire de la politique en Suisse",Genève,loc,1908-01-31,1908,1,31,1900,False
"Cn ancien sénateur français , M . Dide , en résidence à Genève , ayant trouvé bon de s ' occuper plus qu ' il ne convenait des affaires genevoises , M . _ Micheli répondit dans le « Journal de Genève » que M . Dide n ' avait pas qualité pour faire de la politique en Suisse",Suisse,loc,1908-01-31,1908,1,31,1900,False
BERNE,BERNE,loc,1908-01-31,1908,1,31,1900,False
"Une trentaine de députés de l ' Oberland demandent où en sont les travaux préliminaires , pour l ' établissement de la route du Susten , destinée à relier la vallée de l ' Aar à celle de la Reuse",Oberland,loc,1908-01-31,1908,1,31,1900,False
"Une trentaine de députés de l ' Oberland demandent où en sont les travaux préliminaires , pour l ' établissement de la route du Susten , destinée à relier la vallée de l ' Aar à celle de la Reuse",Susten,loc,1908-01-31,1908,1,31,1900,False
"Une trentaine de députés de l ' Oberland demandent où en sont les travaux préliminaires , pour l ' établissement de la route du Susten , destinée à relier la vallée de l ' Aar à celle de la Reuse",Aar,loc,1908-01-31,1908,1,31,1900,False
"Une trentaine de députés de l ' Oberland demandent où en sont les travaux préliminaires , pour l ' établissement de la route du Susten , destinée à relier la vallée de l ' Aar à celle de la Reuse",Reuse,loc,1908-01-31,1908,1,31,1900,False
THURGOVIE,THURGOVIE,loc,1908-01-31,1908,1,31,1900,False
"intemé actuellement à la maison de santé de Munsterlingen , a avoué aux médecins de l ' établissement être l ' auteur de l ' assassinat de M . Râtzer , propriétaire du château de Gfltlingen",Munsterlingen,loc,1908-01-31,1908,1,31,1900,False
"Pour le moment , Meier est gai dé encore pour un mois à Munsterlingen",Munsterlingen,loc,1908-01-31,1908,1,31,1900,False
BALE,BALE,loc,1908-01-31,1908,1,31,1900,False
VAUD,VAUD,loc,1908-01-31,1908,1,31,1900,False
"— Après trois jours de débats le tribunal criminel du district de Payerne a condamné à des peines variant de 4 mois à 3 ans de réclusion trois hommes , une femme et un enfant de quinze ans qui , I ' été el l ' automne derniers , avaient commis toute une série de vols avec effraction dans la contrée de Lucens , Seigneux et les environs",district de Payerne,loc,1908-01-31,1908,1,31,1900,False
"— Après trois jours de débats le tribunal criminel du district de Payerne a condamné à des peines variant de 4 mois à 3 ans de réclusion trois hommes , une femme et un enfant de quinze ans qui , I ' été el l ' automne derniers , avaient commis toute une série de vols avec effraction dans la contrée de Lucens , Seigneux et les environs",Lucens,loc,1908-01-31,1908,1,31,1900,False
"— Après trois jours de débats le tribunal criminel du district de Payerne a condamné à des peines variant de 4 mois à 3 ans de réclusion trois hommes , une femme et un enfant de quinze ans qui , I ' été el l ' automne derniers , avaient commis toute une série de vols avec effraction dans la contrée de Lucens , Seigneux et les environs",Seigneux,loc,1908-01-31,1908,1,31,1900,False
RéGION DES LACS Morat,Morat,loc,1908-05-15,1908,5,15,1900,False
"— - Les moniteurs et monitrices ainsi que les comités des sociétés de samaritains du canton de Berne et des cantons voi - * sins se réuniront le dimanche 17 mai à Morat » pour leur 17 ° "" assemblée annuelle",canton de Berne,loc,1908-05-15,1908,5,15,1900,False
"— - Les moniteurs et monitrices ainsi que les comités des sociétés de samaritains du canton de Berne et des cantons voi - * sins se réuniront le dimanche 17 mai à Morat » pour leur 17 ° "" assemblée annuelle",Morat,loc,1908-05-15,1908,5,15,1900,False
"Les participants visiteront le champ de bataille de Morat , dont la situation leur sera ex * pliquée par quelqu ' un connaissant à fond l ' histoire des guerres de Bourgogne",Morat,loc,1908-05-15,1908,5,15,1900,False
"Les participants visiteront le champ de bataille de Morat , dont la situation leur sera ex * pliquée par quelqu ' un connaissant à fond l ' histoire des guerres de Bourgogne",Bourgogne,loc,1908-05-15,1908,5,15,1900,False
Yverdon,Yverdon,loc,1908-05-15,1908,5,15,1900,False
"Le corps de musique d ' Yverdon a été dôfiV nitivement engagé comme musique de fêlé , ,",Yverdon,loc,1908-05-15,1908,5,15,1900,False
"L ' action à été parti - ' entièrement chaude aux atelier _ ^ de - PÎ - Ste - G et à Ja contraction de M . Bellay , rne de l ' Industrie",rne de l ' Industrie,loc,1908-05-15,1908,5,15,1900,False
Grahdson,Grahdson,loc,1908-05-15,1908,5,15,1900,False
"— A Romaîron , dimanche soir , à 11 heures , un incendie a détruit un bâtiment au centre du Village",Romaîron,loc,1908-05-15,1908,5,15,1900,False
Bienne,Bienne,loc,1908-05-15,1908,5,15,1900,False
— L ' enterrement des deux victimes du terrible accident de dimanche passé à Safneren a été l ' objet d ' une imposante manifestation de sympathie de la part de la _ popnlation et des collègues des défunts,Safneren,loc,1908-05-15,1908,5,15,1900,False
"Au cimetière , le pasteur Hugia prononcé un discours des plus émotionnanls , puis le conseiller national Will , au nom des usines - ' de IaKander et Hagneck ; a déposé une superbe couronue sur la tombe des denx victimes",IaKander,loc,1908-05-15,1908,5,15,1900,False
"Au cimetière , le pasteur Hugia prononcé un discours des plus émotionnanls , puis le conseiller national Will , au nom des usines - ' de IaKander et Hagneck ; a déposé une superbe couronue sur la tombe des denx victimes",Hagneck,loc,1908-05-15,1908,5,15,1900,False
"— Jeudi soir , vers 11 heures , un jeune It _ _ _ * lien a causé avec deux compagnons dans une auberge de la rue du Marché nn tel scandale qn ' il",rue du Marché,loc,1908-05-15,1908,5,15,1900,False
"Ayant gagné la nie Dufour , il réussit à se disa | rnuler sous un banc dans un jardin , mais fut bientôt découvert par la police et arrêté",nie Dufour,loc,1908-05-15,1908,5,15,1900,False
"Sans la protection des agents , il est pins que probable qu ' il en aurait cuit au bouillant Méridional Estavayer",Estavayer,loc,1908-05-15,1908,5,15,1900,False
"— La foire d ' Estavayer de mercredi a été très fréquentée , et son importance a dépassé la moyenne",Estavayer,loc,1908-05-15,1908,5,15,1900,False
"grand incendie de Donaueschingen Impressions d ' un visiteur On nous écrit en date du 10 août : La ville de Donaueschingen , située dans le grand duché de Bade , compte environ 4000 habitants et 500 maisons",Donaueschingen,loc,1908-08-13,1908,8,13,1900,False
"grand incendie de Donaueschingen Impressions d ' un visiteur On nous écrit en date du 10 août : La ville de Donaueschingen , située dans le grand duché de Bade , compte environ 4000 habitants et 500 maisons",ville de Donaueschingen,loc,1908-08-13,1908,8,13,1900,False
"grand incendie de Donaueschingen Impressions d ' un visiteur On nous écrit en date du 10 août : La ville de Donaueschingen , située dans le grand duché de Bade , compte environ 4000 habitants et 500 maisons",grand duché de Bade,loc,1908-08-13,1908,8,13,1900,False
Les réserves d ' eau réparties dans la localité n ' étaient pas suffisantes et toutes les pompes ont dû utiliser l ' eau de la Brigach ( source du Danube ) qui coule au sud de la localité à environ 200 mètres du quartier incendié A 9 h,Brigach,loc,1908-08-13,1908,8,13,1900,False
Les réserves d ' eau réparties dans la localité n ' étaient pas suffisantes et toutes les pompes ont dû utiliser l ' eau de la Brigach ( source du Danube ) qui coule au sud de la localité à environ 200 mètres du quartier incendié A 9 h,Danube,loc,1908-08-13,1908,8,13,1900,False
"du soir arrivaient un fort détachement du 114 "" "" ' régiment d ' infanterie de Constance pour aider à l ' extinction , ainsi qu ' une douzaine de samaritains de la même ville qui organisèrent rapidement des dortoirs dans les salles de concerts pour y loger les nombreuses personnes , hommes , femmes et enfants , dont le domicile avait été détruit par le feu",Constance,loc,1908-08-13,1908,8,13,1900,False
Le matin arrivait de _ Kehl un détachement de pionniers du génie qui travaillèrent à la démolition des parties dangereuses au moyen de cartouches de dynamite,_ Kehl,loc,1908-08-13,1908,8,13,1900,False
colonies BERLIN,BERLIN,loc,1918-01-21,1918,1,21,1910,False
"20 . — De l ' agence Wolff : Suivant un télégramme reçu à Lisbonne , des patrouilles allemandes ont franchi , dans l ' Afrique orientale portugaise , le fleuve Lourio , qui sépare les deux districts du Mozambique et du Nyassa",Lisbonne,loc,1918-01-21,1918,1,21,1910,False
